"userID","productID","rating"
2211,5753,5
2211,6333,2
2211,5680,4
2211,5729,5
2211,5667,3
2211,5788,4
2211,5903,5
2211,5680,5
2212,3981,5
2212,3716,4
2212,3571,5
2212,4173,5
2212,3663,4
2212,3615,5
2212,3991,5
2212,3807,4
2212,4011,5
2212,4114,4
2212,5413,2
2212,3650,5
2212,4052,4
2212,3991,5
2212,3561,5
2212,4154,5
2212,5215,1
2212,455,2
2212,3561,4
2213,3090,5
2213,3180,4
2213,3519,5
2213,2607,4
2213,2697,5
2213,2836,5
2213,3221,3
2213,3311,4
2213,2977,4
2213,3167,5
2213,2607,5
2213,3257,5
2213,3442,4
2213,3180,5
2213,2689,5
2213,3460,4
2213,3187,5
2213,3175,4
2213,3370,3
2213,3462,5
2213,2476,5
2213,3447,5
2213,3460,3
2213,2652,5
2213,2566,4
2213,3465,5
2214,825,5
2214,508,3
2214,1404,4
2214,355,5
2214,818,5
2215,1043,1
2215,261,5
2215,112,5
2215,113,5
2215,1,5
2215,603,1
2215,316,5
2215,38,5
2215,279,5
2215,317,5
2215,93,4
2215,240,4
2215,337,4
2215,223,4
2215,5771,1
2215,6870,2
2215,243,5
2215,93,5
2215,168,5
2215,284,4
2216,4832,5
2216,4894,5
2216,4408,4
2216,4652,5
2216,4630,5
2216,4917,5
2216,4518,4
2216,4518,5
2216,385,1
2216,4871,5
2216,4346,5
2216,4871,5
2216,4435,5
2216,4728,4
2216,4475,4
2216,4895,3
2216,4254,4
2216,4939,2
2216,4939,4
2216,4672,4
2216,4475,4
2216,4851,5
2216,5966,1
2217,5667,4
2217,5696,4
2217,5991,4
2217,5969,4
2217,6276,1
2217,5680,3
2217,5660,5
2217,5722,4
2217,5795,5
2217,5828,5
2217,3620,1
2217,5702,5
2217,5966,5
2217,5671,5
2217,5713,4
2217,5945,5
2218,2697,3
2218,2998,5
2218,2512,5
2218,3013,5
2218,3221,4
2218,3370,5
2218,2899,5
2218,2959,4
2218,3221,5
2218,669,1
2218,2923,4
2218,2548,4
2218,3478,5
2218,3162,4
2218,3036,3
2218,3497,4
2218,3275,4
2218,3126,5
2218,3108,4
2218,3025,5
2218,3203,5
2218,3460,5
2218,2792,4
2219,5808,4
2219,5925,5
2219,5967,5
2219,5731,4
2219,5713,4
2219,5852,5
2219,5724,3
2219,5969,5
2219,5777,3
2219,5949,5
2219,6835,1
2219,5669,5
2219,6002,3
2219,5775,5
2219,5724,3
2219,5667,5
2219,5730,4
2219,5980,5
2219,5927,5
2219,5724,5
2219,5949,3
2219,5766,5
2220,1662,4
2220,1824,4
2220,2034,5
2220,2060,4
2220,1623,5
2220,1986,3
2220,1559,5
2220,2094,4
2220,1986,5
2220,2099,5
2220,1824,5
2220,1456,5
2220,2109,4
2220,1932,4
2221,5934,5
2221,5967,4
2221,5967,3
2221,5936,4
2221,5894,4
2221,5797,5
2221,5900,4
2221,5669,4
2221,5724,5
2221,5806,5
2221,5680,4
2221,5883,5
2221,5667,5
2221,5744,5
2221,5916,4
2221,5678,3
2221,5735,4
2221,5680,5
2221,5938,3
2221,5856,5
2221,5753,5
2222,1451,4
2222,1526,5
2222,1603,5
2222,1510,5
2222,1898,3
2222,5941,1
2222,1996,5
2222,4121,2
2222,1834,4
2222,1466,4
2222,2091,3
2222,1770,5
2222,1466,5
2222,1968,3
2222,2094,4
2222,1245,1
2222,1998,3
2222,1618,4
2223,3991,4
2223,3765,5
2223,3960,4
2223,4063,5
2223,4093,5
2223,3970,4
2223,4093,5
2223,3827,4
2223,4114,4
2224,4895,4
2224,4584,5
2224,4430,3
2224,4608,5
2224,4805,5
2224,4540,4
2224,4496,5
2224,4871,5
2224,4628,5
2224,4850,5
2224,4871,5
2224,4850,4
2224,4673,4
2224,4276,5
2224,4895,5
2224,6052,2
2224,4541,4
2224,4407,5
2224,4829,4
2224,4828,5
2224,4295,3
2224,4827,3
2225,2869,5
2225,2268,1
2225,2855,5
2225,3239,4
2225,1322,1
2225,3334,5
2225,3311,4
2225,3355,4
2225,2661,3
2225,2905,3
2225,3447,4
2225,3316,5
2225,2846,4
2225,3130,4
2225,3519,2
2225,3213,5
2225,2940,5
2226,2426,5
2226,2326,5
2226,2273,3
2226,2908,1
2226,2443,4
2226,2443,5
2226,2433,5
2226,4497,1
2226,2230,5
2226,2247,5
2227,5819,4
2227,5855,5
2227,5777,4
2227,6000,5
2227,5731,5
2227,5742,5
2227,5916,4
2227,5956,5
2227,6009,5
2227,5680,5
2227,5894,5
2227,5720,5
2227,6000,5
2227,5806,5
2227,5772,5
2227,5702,5
2227,5786,5
2227,5978,5
2227,6002,5
2227,5660,4
2227,5819,5
2227,5702,5
2228,5991,5
2228,5956,4
2228,6052,1
2228,5931,3
2228,5978,3
2229,2816,4
2229,3126,5
2229,2358,1
2229,3424,4
2229,3140,5
2229,3417,5
2229,2494,5
2229,2959,5
2229,4404,2
2229,2501,5
2229,3370,5
2229,2685,5
2229,3352,5
2229,2851,5
2229,2715,4
2229,2476,4
2229,2941,4
2230,4309,4
2230,4563,4
2230,4933,4
2230,4409,4
2230,4650,4
2230,4893,5
2230,2363,1
2230,4409,4
2230,4601,5
2230,4497,5
2230,4584,4
2230,4873,4
2230,4783,5
2230,4416,3
2230,4474,5
2230,4740,4
2230,4761,5
2230,4320,4
2230,4287,5
2230,4850,4
2230,4496,3
2230,4939,4
2230,4430,4
2230,4386,4
2230,1898,2
2230,4696,4
2231,6386,4
2231,6877,4
2231,6757,5
2231,6555,5
2231,6555,5
2231,6345,4
2231,6435,4
2231,6436,4
2231,6686,5
2231,6866,4
2231,6825,2
2231,6266,4
2231,6806,5
2231,6296,5
2231,6525,5
2231,6677,5
2231,6705,5
2231,6015,5
2231,6345,5
2231,489,1
2231,6135,4
2232,6997,4
2232,6795,4
2232,6686,4
2232,3046,2
2232,6727,3
2232,6146,5
2232,4236,1
2232,7016,5
2232,6954,5
2232,6907,5
2232,6105,3
2232,6122,5
2232,6866,4
2232,6206,5
2232,6645,4
2232,6806,5
2232,6405,4
2233,54,3
2233,73,4
2233,354,4
2233,72,3
2233,243,4
2233,277,4
2233,72,5
2233,2197,1
2233,84,4
2233,18,5
2233,1,4
2233,299,4
2233,169,5
2233,130,5
2233,296,4
2234,1882,3
2234,1947,4
2234,1667,4
2234,1704,5
2234,1617,4
2234,1618,5
2234,1731,5
2234,2121,5
2234,2040,5
2234,1883,5
2234,659,2
2234,1789,4
2234,2104,5
2234,1441,5
2234,1721,4
2234,2022,5
2234,1662,4
2234,1672,4
2234,1367,2
2234,1893,5
2234,1495,5
2234,1682,5
2234,1945,5
2234,1618,4
2234,1726,3
2235,6645,5
2235,6976,5
2235,6757,4
2235,6986,4
2235,6817,4
2235,6225,4
2236,2371,5
2236,2192,5
2236,2220,5
2236,2189,5
2236,2464,5
2236,2261,4
2236,2316,5
2236,2433,3
2236,6392,1
2236,3111,1
2236,2292,5
2236,2350,5
2236,2474,5
2236,2344,5
2236,2137,5
2236,2240,5
2236,3312,1
2236,2161,5
2236,2433,5
2237,1360,4
2237,661,5
2237,803,4
2237,814,5
2237,606,5
2237,683,5
2237,617,5
2237,1327,5
2238,7071,1
2238,4433,5
2238,4519,4
2238,4496,3
2238,4606,4
2238,4652,5
2238,4739,4
2238,1513,2
2238,4606,5
2238,4850,5
2238,4375,5
2238,4851,5
2238,4784,4
2238,4672,3
2238,4780,4
2238,4717,5
2238,4254,4
2238,4943,4
2238,4917,5
2238,3768,2
2238,4873,4
2239,4562,4
2239,4275,5
2239,4584,4
2239,4894,3
2239,4740,4
2239,4784,4
2239,4320,5
2239,4628,4
2239,4806,4
2239,4475,5
2239,4761,4
2239,4784,4
2239,4893,4
2239,2034,1
2239,4363,5
2239,6191,1
2240,5691,5
2240,5878,4
2240,5989,5
2240,5755,5
2240,5989,3
2240,5673,5
2240,5753,3
2240,5705,5
2240,5934,5
2240,5891,5
2240,5945,5
2240,5956,5
2241,4762,5
2241,4429,5
2241,4363,4
2241,4674,5
2241,4540,4
2241,4828,5
2241,4651,4
2241,4873,5
2241,4696,5
2241,4829,4
2241,4493,5
2241,4829,5
2241,4408,4
2241,4364,4
2241,4824,4
2241,458,2
2241,4887,5
2241,4496,4
2242,1628,5
2242,1682,4
2242,1672,5
2242,1564,3
2242,1986,4
2242,2040,5
2242,1662,5
2242,1731,4
2242,669,3
2242,2114,5
2242,2045,5
2242,848,1
2242,1834,5
2242,1672,5
2242,2031,5
2242,1728,5
2242,1495,5
2242,1509,5
2242,1564,4
2242,1672,5
2242,1726,5
2242,2109,4
2243,6686,5
2243,4241,3
2243,6383,5
2243,1787,1
2243,6315,4
2243,6812,4
2243,6045,5
2243,6967,5
2243,5686,1
2243,6015,2
2243,5805,1
2243,6195,5
2243,7043,5
2243,1927,2
2243,6464,4
2243,6745,4
2244,2792,5
2244,2566,5
2244,3316,5
2244,2882,4
2244,3031,5
2244,3478,5
2244,2607,4
2244,2536,5
2244,3352,3
2244,3447,5
2244,2849,5
2244,3316,3
2244,2566,5
2244,2909,4
2244,2548,5
2244,3132,5
2245,4938,4
2245,4916,5
2245,4475,4
2245,4839,5
2245,4827,3
2245,940,3
2245,6935,2
2245,4624,4
2245,4269,5
2245,4805,5
2246,1505,5
2246,1677,4
2246,2550,1
2246,1873,5
2246,1883,5
2246,1986,4
2246,1883,5
2246,1505,4
2246,2006,5
2246,1595,5
2246,1618,5
2246,4887,2
2246,1942,5
2246,1925,4
2246,1711,5
2246,1562,4
2246,1658,4
2246,1878,5
2247,3889,5
2247,3673,5
2247,3684,4
2247,3921,5
2247,4196,5
2247,4165,4
2247,4155,4
2247,4104,3
2247,4114,4
2247,3817,5
2247,3570,4
2247,3704,5
2247,4206,5
2247,4114,5
2247,3816,2
2247,3868,5
2247,3591,5
2247,4001,5
2247,3545,5
2247,3848,5
2247,6332,2
2247,3745,2
2248,2119,5
2248,3512,2
2248,1613,4
2248,1839,5
2248,2052,4
2248,1893,4
2248,2085,4
2248,1505,5
2248,1947,5
2248,5441,1
2248,1603,5
2248,1952,5
2248,1726,4
2248,1574,5
2248,2055,3
2248,2065,5
2248,1466,5
2249,2350,3
2249,2161,5
2249,2189,5
2249,2175,5
2249,2419,2
2249,2218,5
2249,1513,1
2250,426,3
2250,781,3
2250,475,4
2250,464,5
2250,1360,5
2250,1284,5
2250,866,4
2250,475,3
2250,925,4
2250,97,3
2250,836,5
2250,1032,4
2250,945,5
2250,573,5
2250,606,4
2250,442,4
2250,442,3
2250,1382,5
2250,1054,5
2250,1262,4
2250,748,4
2250,442,5
2250,1043,4
2250,584,4
2250,983,5
2250,770,4
2250,1262,5
2250,1120,5
2251,2089,5
2251,1947,5
2251,1552,4
2251,1613,5
2251,1819,5
2251,1790,5
2251,1716,5
2251,1618,5
2251,1888,5
2251,1893,4
2251,1871,5
2251,1854,4
2252,3013,5
2252,2903,5
2252,3036,5
2252,2994,5
2252,3447,4
2252,3460,4
2252,2720,3
2252,2661,5
2252,2697,4
2252,3388,5
2252,2869,4
2252,2661,4
2252,3483,4
2252,3018,4
2252,2715,4
2252,3020,5
2252,3508,5
2252,3388,5
2252,3501,5
2252,3460,4
2252,3311,5
2252,2525,5
2252,3018,5
2253,1829,5
2253,1495,4
2253,2119,5
2253,1716,5
2253,1171,3
2253,1996,4
2253,1466,4
2253,1819,5
2253,2006,5
2253,2041,4
2253,2119,4
2253,5993,1
2253,1574,5
2253,1608,5
2253,1790,5
2253,1441,5
2253,1765,4
2253,1662,5
2253,1731,4
2253,1726,3
2253,2065,5
2253,1608,4
2253,1931,5
2254,2617,5
2254,4273,2
2254,3424,5
2254,3054,5
2254,2476,5
2254,3126,4
2254,2570,4
2254,3327,4
2254,2494,5
2254,3298,4
2254,2887,5
2254,2777,4
2254,3180,5
2254,3463,3
2254,2679,4
2254,2548,4
2254,3031,3
2254,3000,4
2254,2977,5
2254,2783,4
2254,2712,5
2254,2887,5
2254,3946,1
2254,861,1
2254,2864,4
2254,2882,5
2254,3013,5
2255,280,5
2255,91,4
2255,161,4
2255,94,3
2255,184,4
2255,316,4
2255,773,2
2255,113,5
2255,38,5
2255,1,5
2255,223,5
2255,243,5
2255,3,4
2255,1644,2
2255,17,5
2255,335,4
2255,93,5
2255,20,5
2256,1677,5
2256,1937,5
2256,6484,2
2256,1937,4
2256,1644,4
2256,1549,5
2256,18,1
2257,5967,4
2257,5722,3
2257,5819,4
2257,5727,4
2257,5958,5
2257,6878,1
2257,5916,5
2257,5731,5
2257,5795,5
2257,6408,2
2257,5788,4
2257,5810,5
2257,5788,4
2257,5881,5
2257,6246,1
2257,5764,3
2257,5958,5
2257,5834,5
2257,5916,4
2257,5881,5
2257,5914,3
2258,923,5
2258,453,3
2258,1056,5
2258,781,4
2258,166,2
2258,1218,3
2258,945,4
2258,530,5
2258,756,4
2258,1360,5
2258,748,5
2258,890,5
2258,497,4
2258,477,5
2258,939,5
2258,879,5
2258,1207,3
2258,661,4
2258,945,4
2258,486,5
2258,1001,4
2258,871,4
2258,1216,5
2258,694,5
2259,3663,4
2259,4097,5
2259,3755,5
2259,4052,4
2259,3581,5
2259,2536,2
2259,3704,5
2259,3688,4
2259,3848,5
2259,3725,4
2259,4114,5
2259,3724,5
2259,6377,1
2259,1630,1
2259,3776,5
2259,2832,1
2259,3991,5
2260,3561,4
2260,4022,4
2260,3561,4
2260,3745,5
2260,3888,4
2260,3616,4
2260,3684,5
2260,4186,5
2261,1185,5
2261,786,5
2261,639,5
2261,6400,2
2261,1098,5
2261,934,3
2261,1032,5
2261,426,5
2261,593,5
2261,1229,4
2261,967,5
2261,879,5
2261,787,5
2261,1120,5
2261,1032,5
2261,6454,3
2261,650,5
2261,355,4
2262,1513,4
2262,1888,5
2262,1893,4
2262,1790,5
2262,1873,3
2262,1736,5
2262,1515,4
2262,1790,5
2262,1873,4
2262,1790,5
2262,1878,5
2262,1883,5
2262,1734,4
2262,1721,4
2263,1393,3
2263,4408,1
2263,1174,5
2263,1677,2
2263,1273,5
2263,628,5
2263,486,4
2263,4016,1
2263,464,4
2263,1327,5
2263,1240,4
2263,1161,5
2263,650,4
2263,661,5
2263,726,4
2263,442,5
2263,1120,5
2263,1174,3
2263,996,5
2263,890,3
2263,519,5
2263,1228,5
2263,1098,2
2263,1240,5
2263,1131,5
2263,945,5
2263,464,4
2263,1393,4
2264,1798,4
2264,1910,4
2264,1623,5
2264,1873,5
2264,2050,5
2264,6496,1
2264,1441,5
2264,1549,3
2264,1839,5
2264,1603,3
2264,1682,5
2264,2045,4
2264,6234,2
2264,1618,5
2264,2109,5
2264,1594,4
2264,1824,5
2264,1614,5
2264,1790,5
2264,1667,3
2265,1393,4
2265,737,5
2265,1087,4
2265,825,5
2265,1262,3
2265,923,5
2265,1185,4
2265,486,4
2265,1113,5
2265,4278,1
2265,530,3
2265,1087,5
2265,606,4
2265,1076,5
2265,810,5
2265,486,5
2265,1174,4
2265,6395,1
2265,1051,5
2265,814,5
2265,1252,4
2266,5795,4
2266,5924,4
2266,5720,5
2266,5927,5
2266,5742,5
2266,5678,5
2266,5702,3
2266,5880,5
2266,5967,4
2266,5956,5
2266,5967,3
2266,5777,5
2266,5841,5
2266,5968,5
2266,5841,5
2266,5894,4
2266,5720,4
2266,5689,5
2266,5839,5
2267,2299,3
2267,2460,5
2267,2144,4
2267,2209,4
2267,2443,4
2267,2285,5
2267,2357,4
2267,2354,5
2267,2463,5
2267,2345,3
2267,2908,2
2267,1483,2
2267,2185,5
2267,2388,4
2267,2471,4
2267,2326,5
2267,2278,5
2267,2136,4
2267,2371,4
2267,5033,1
2267,2386,5
2267,2357,4
2268,3388,5
2268,2494,5
2268,3424,4
2268,3167,4
2268,3442,4
2268,3316,5
2268,3478,5
2268,6663,1
2268,3203,3
2268,2851,5
2268,2571,5
2268,2571,5
2268,3460,5
2268,3185,4
2268,2851,5
2268,3144,5
2268,3036,5
2268,5859,1
2268,3266,5
2268,3054,3
2268,3072,5
2268,2882,5
2268,3054,5
2268,2864,5
2268,3126,5
2268,3038,5
2268,3311,4
2268,2923,5
2269,4319,4
2269,5794,2
2269,4342,5
2269,4827,4
2269,4872,5
2269,2687,2
2269,4475,5
2269,737,1
2269,4435,5
2269,4368,4
2269,4696,5
2269,4651,5
2269,1762,1
2269,4245,5
2269,4452,5
2269,503,1
2269,1473,1
2269,4606,5
2269,4894,4
2269,4562,5
2269,4784,4
2269,4629,4
2269,4739,4
2269,4673,4
2269,4905,5
2269,4109,2
2269,4916,5
2269,4851,4
2270,773,5
2270,836,4
2270,1327,4
2270,1328,5
2270,650,5
2270,672,5
2270,530,5
2270,508,4
2270,549,5
2270,1196,5
2270,989,4
2270,825,5
2270,475,4
2270,1054,4
2270,633,5
2270,1218,5
2270,1131,5
2270,355,4
2271,197,4
2271,279,5
2271,299,5
2271,317,4
2271,318,4
2271,150,5
2271,117,4
2271,73,5
2271,261,5
2271,54,4
2271,318,4
2271,149,5
2271,297,4
2271,168,4
2271,169,5
2271,166,4
2271,279,2
2271,6972,2
2272,5874,4
2272,5795,5
2272,5903,5
2272,5864,5
2272,5823,5
2272,5733,5
2272,5989,4
2272,5892,5
2272,5969,5
2272,5713,5
2272,5836,5
2272,5938,5
2272,6322,1
2272,5808,2
2272,5676,5
2272,5775,5
2272,5892,5
2272,6946,2
2272,5753,5
2272,5864,4
2273,4032,4
2273,4052,3
2273,4022,3
2273,3817,5
2273,4124,4
2273,3724,5
2273,3815,4
2273,3776,5
2273,4114,5
2273,3807,5
2273,3973,5
2273,4052,4
2273,4124,5
2273,3673,5
2273,3722,5
2273,3643,4
2273,3725,3
2273,1877,3
2273,3776,4
2273,4101,5
2273,4022,5
2273,3745,4
2274,675,1
2274,4449,1
2274,2199,4
2274,2429,4
2274,2405,5
2274,2359,4
2274,2223,4
2275,3728,5
2275,3817,5
2275,3755,5
2275,4776,2
2275,3889,5
2275,3714,4
2275,1156,3
2275,3981,5
2275,3622,4
2275,3643,5
2275,3940,5
2275,3786,3
2276,3704,4
2276,3765,5
2276,4206,5
2276,3694,4
2276,2192,1
2276,4042,4
2276,6969,2
2276,6417,3
2276,3858,5
2276,4206,4
2276,3550,5
2276,4093,5
2276,4073,4
2276,3632,4
2276,3591,4
2276,3714,5
2276,3654,5
2276,3991,5
2276,3653,5
2276,4116,3
2276,4216,4
2276,3540,5
2276,3790,5
2276,408,1
2276,3981,4
2276,3991,5
2276,3981,4
2277,38,5
2277,17,5
2277,224,5
2277,221,5
2277,166,5
2277,73,3
2277,259,5
2277,129,5
2277,240,5
2277,110,4
2277,167,5
2277,333,3
2278,4497,5
2278,4452,4
2278,4386,4
2278,3864,1
2278,4938,5
2278,4825,4
2278,4814,5
2278,4673,4
2278,4674,4
2278,4540,5
2278,4415,4
2278,4672,4
2278,4938,5
2278,4423,5
2278,4606,4
2278,2531,3
2278,4385,4
2278,4844,4
2278,422,2
2278,4672,4
2278,2002,2
2278,4297,4
2279,1893,4
2279,1563,5
2279,1898,4
2279,1834,5
2279,2045,5
2279,1765,5
2279,2114,4
2279,5321,1
2279,1893,4
2279,1991,5
2279,1839,4
2279,1819,4
2279,2055,4
2279,2040,4
2279,1775,5
2279,1942,5
2279,1446,4
2279,2065,4
2279,1466,4
2279,2047,4
2279,2109,5
2279,1495,4
2279,1888,4
2279,1764,5
2279,2050,4
2280,3442,1
2280,6566,5
2280,6195,5
2280,6446,4
2280,6135,4
2280,3295,1
2280,6266,5
2280,6765,4
2280,6285,5
2281,2045,5
2281,1924,5
2281,1769,5
2281,1765,4
2281,1716,5
2281,1785,4
2281,2095,3
2281,1790,5
2281,1731,4
2281,1495,3
2281,1441,4
2281,1707,5
2281,1721,4
2281,1517,5
2281,164,1
2281,1628,4
2282,6566,4
2282,6660,3
2282,2571,2
2282,6136,4
2282,6075,4
2282,6715,4
2282,7057,5
2282,6116,5
2282,7046,5
2282,1198,1
2283,6896,5
2283,6266,4
2283,6255,5
2283,6220,4
2283,6446,5
2283,6225,5
2283,6596,5
2283,6245,5
2283,6116,4
2283,6086,4
2283,6668,5
2283,6555,3
2283,6326,4
2283,4867,2
2283,3205,1
2284,530,5
2284,989,4
2284,519,4
2284,1016,4
2284,1043,3
2284,223,2
2284,1207,5
2285,650,5
2285,1251,5
2285,901,5
2285,1382,5
2285,1393,5
2285,1258,5
2285,770,5
2285,1327,5
2285,781,4
2285,803,5
2285,584,5
2285,912,5
2285,1316,4
2285,890,5
2285,901,5
2285,466,5
2285,1032,4
2286,3257,4
2286,239,3
2286,2774,5
2286,3293,4
2286,2995,5
2286,3456,5
2286,2586,5
2286,3165,4
2286,2869,4
2286,3298,4
2286,2810,5
2286,3483,4
2286,3144,5
2286,3108,5
2286,2774,4
2286,2792,5
2286,3162,4
2286,544,2
2286,2851,4
2287,4824,5
2287,4430,5
2287,4452,5
2287,4739,5
2287,4475,4
2287,4651,4
2287,4894,4
2287,4496,5
2287,4342,5
2287,4850,4
2287,4365,5
2287,4519,4
2287,4519,4
2287,4784,5
2287,4939,5
2287,4385,5
2287,7045,1
2287,4871,4
2287,4496,4
2287,4474,5
2287,4673,4
2287,4914,4
2287,4761,4
2287,4834,4
2287,4783,5
2288,4695,5
2288,4342,3
2288,4306,4
2288,4828,5
2288,4740,4
2288,4562,5
2288,4496,5
2288,4829,5
2288,6919,1
2288,6499,2
2288,4342,4
2288,4429,5
2288,4497,5
2288,4761,4
2289,2350,4
2289,2144,5
2289,2253,4
2289,2323,5
2289,2467,4
2289,2412,5
2289,2209,5
2289,2402,5
2289,2172,4
2289,2450,4
2289,2316,3
2289,2451,4
2289,2402,5
2289,2295,5
2289,5069,1
2289,2223,4
2289,2427,4
2289,2237,3
2289,2357,5
2289,2326,4
2289,2467,5
2289,2285,4
2289,2247,4
2289,2347,4
2290,4134,3
2290,3929,5
2290,3930,5
2290,4134,4
2290,1548,1
2291,1489,4
2291,1500,4
2291,5331,1
2291,2119,5
2291,1662,5
2291,1711,4
2291,3055,2
2291,1720,5
2291,1657,4
2291,1677,5
2291,798,2
2291,1770,4
2291,2114,3
2291,1515,5
2291,1873,4
2291,1873,3
2291,1628,5
2291,1780,5
2291,1441,5
2291,1716,5
2291,1553,4
2291,1893,5
2291,1738,5
2291,4321,1
2292,166,5
2292,19,4
2292,92,3
2292,260,4
2292,188,5
2292,334,3
2292,4417,2
2292,74,4
2293,89,3
2293,280,4
2293,187,5
2293,174,4
2293,57,5
2293,166,5
2293,353,5
2293,315,4
2293,150,5
2293,38,4
2293,240,5
2293,204,5
2293,128,5
2293,130,5
2293,91,4
2293,224,5
2293,224,3
2293,316,5
2293,333,5
2293,191,4
2293,297,5
2293,2768,4
2293,36,3
2294,5949,4
2294,5881,4
2294,5892,5
2294,5903,4
2294,5892,3
2294,5681,5
2294,5705,4
2294,5733,5
2294,5945,5
2294,5936,5
2294,6034,2
2294,5938,5
2294,5806,5
2294,5696,4
2295,3783,4
2295,4186,5
2295,3730,4
2295,3550,5
2295,3745,3
2295,3673,4
2295,4216,3
2295,3919,4
2295,3930,4
2295,4175,3
2295,3673,5
2296,1456,5
2296,1819,5
2296,1554,5
2296,1060,1
2296,1456,3
2296,1942,5
2296,1711,5
2296,2440,1
2296,33,2
2296,2109,4
2296,1731,5
2296,1996,4
2296,1844,4
2296,1577,4
2296,6769,1
2296,1677,5
2296,2114,4
2296,2001,4
2296,1678,5
2296,1837,5
2296,1554,5
2296,2114,4
2296,1991,5
2296,1580,3
2297,2134,5
2297,2245,5
2297,2364,4
2297,5495,2
2297,2464,5
2297,2457,5
2297,2323,5
2297,2206,4
2297,2302,5
2297,2175,5
2297,670,1
2297,2436,5
2297,2240,4
2297,2127,4
2297,2340,5
2297,2436,3
2297,2347,3
2297,2261,3
2297,2436,3
2297,2302,5
2298,792,5
2298,923,5
2298,965,5
2298,1091,5
2298,1109,4
2298,683,5
2298,1327,4
2298,803,5
2298,2845,2
2298,737,5
2298,978,5
2298,1098,4
2298,486,4
2299,3673,4
2299,4083,4
2299,4022,5
2299,3571,5
2299,4204,4
2299,3847,5
2299,4973,1
2299,3561,3
2299,3550,4
2299,4124,5
2299,4093,4
2299,3694,5
2299,3581,4
2299,318,1
2299,3899,4
2299,3684,4
2299,3724,5
2299,4206,4
2299,3724,2
2300,241,5
2300,317,4
2300,317,4
2300,261,5
2300,147,5
2300,147,5
2300,221,4
2300,315,3
2300,185,4
2300,35,3
2300,221,4
2300,260,4
2300,185,4
2300,186,4
2300,260,5
2300,277,3
2300,6052,1
2300,325,5
2300,112,2
2300,278,5
2300,301,4
2300,206,3
2300,23,4
2300,1065,2
2300,260,5
2301,6686,5
2301,6206,4
2301,6405,4
2301,6525,3
2301,6675,5
2301,1400,2
2301,6787,5
2301,7057,4
2301,6877,5
2301,6697,5
2301,6847,5
2301,6386,4
2301,6015,3
2302,3501,4
2302,3531,5
2302,3126,3
2302,2348,2
2302,3185,4
2302,3000,4
2302,3054,5
2302,2869,5
2302,3090,4
2302,6879,1
2302,2928,5
2302,3203,4
2302,2553,5
2302,5609,3
2302,3275,4
2302,3018,5
2302,2851,3
2303,6656,5
2303,7046,5
2303,6866,5
2303,6847,5
2303,6326,5
2303,5351,1
2303,6596,4
2303,6013,4
2303,6555,5
2303,6386,5
2303,6596,5
2303,6926,4
2303,6056,4
2303,6405,5
2303,6304,5
2303,6967,4
2303,6285,5
2303,6663,5
2303,2162,3
2303,6026,4
2303,6825,4
2303,6997,4
2303,2671,1
2304,5872,5
2304,5991,5
2304,5733,4
2304,5700,4
2304,5744,4
2304,5925,5
2304,5839,5
2304,5852,3
2304,5806,4
2304,5661,4
2304,6712,1
2304,5680,4
2304,5799,4
2304,5903,4
2304,5872,5
2304,5927,5
2304,5850,4
2304,5980,4
2304,5742,4
2304,5839,5
2304,5702,5
2304,5669,5
2305,2499,4
2305,6456,1
2305,4298,2
2305,3117,5
2305,3149,5
2305,2739,5
2305,1079,2
2305,3478,5
2305,2536,4
2305,3387,5
2305,2490,4
2305,3446,5
2305,3054,4
2305,3370,5
2305,2548,4
2305,3424,3
2306,2347,4
2306,2127,4
2306,2350,5
2307,4650,5
2307,4652,5
2307,4377,4
2307,4429,4
2307,4297,2
2307,4761,5
2307,4320,5
2307,4254,3
2307,4761,5
2307,4276,5
2307,4651,5
2307,4607,5
2307,4363,5
2307,4651,4
2307,4365,4
2307,4537,5
2307,4721,4
2308,4563,4
2308,4696,4
2308,4519,3
2308,4452,5
2308,4386,4
2308,4674,4
2308,4938,5
2308,4673,5
2308,4387,5
2308,4364,4
2308,4452,4
2308,4430,5
2308,4674,5
2308,4409,3
2308,4584,5
2308,4409,5
2308,4695,5
2308,5825,3
2308,4850,4
2308,4584,5
2308,4317,4
2308,4479,5
2309,978,5
2309,1251,5
2309,5699,1
2309,578,5
2309,1262,5
2309,650,5
2309,595,5
2309,501,4
2309,872,5
2309,362,5
2310,3460,4
2310,2547,4
2310,2792,4
2310,484,2
2311,2168,5
2311,2354,5
2311,2261,4
2311,2323,3
2311,2305,5
2311,2237,5
2311,2192,4
2312,2453,4
2312,2208,4
2312,2137,4
2312,2391,5
2312,2292,2
2312,5521,2
2312,2460,5
2312,2175,5
2312,2319,5
2312,2144,4
2312,2123,5
2312,2450,3
2312,2264,4
2313,2494,5
2313,3442,5
2313,3031,3
2313,3311,5
2313,2715,5
2313,2697,4
2313,2538,5
2313,3072,5
2313,3239,4
2313,2553,3
2313,3388,4
2313,3144,5
2313,3000,4
2313,2494,5
2313,2790,5
2313,3257,5
2313,2959,4
2313,3031,5
2313,2618,3
2313,2959,4
2313,2571,4
2313,3013,4
2313,3406,5
2313,3039,4
2314,2594,4
2314,2864,5
2314,2756,5
2314,2923,4
2314,5944,1
2314,2571,5
2314,2643,3
2314,3275,3
2314,3483,3
2314,2905,3
2314,896,1
